Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
Latin America & the Caribbean (IDA & IBRD countries),TLA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1329.86358208238
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population density (people per sq. km of land area),EN.POP.DNST,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,5.33908873577504
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,32.2901870576516
Latvia,LVA,"Population, total",SP.POP.TOTL,1883710
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,22710.2637544197
Latvia,LVA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.3586316343061
Latvia,LVA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Latvia,LVA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2240.33649708375
Latvia,LVA,Population density (people per sq. km of land area),EN.POP.DNST,30.2701269484172
Latvia,LVA,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,6.21008541654501
Latvia,LVA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.1348662975065
Least developed countries: UN classification,LDC,"Population, total",SP.POP.TOTL,1160824674
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,1257.69806699331
Least developed countries: UN classification,LDC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.6959352473229
Least developed countries: UN classification,LDC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Least developed countries: UN classification,LDC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,367.869784045631
Least developed countries: UN classification,LDC,Population density (people per sq. km of land area),EN.POP.DNST,..
Least developed countries: UN classification,LDC,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,1.47754639983789
Least developed countries: UN classification,LDC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,29.9830865898442
Lebanon,LBN,"Population, total",SP.POP.TOTL,5773493
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,3477.72489842684
Lebanon,LBN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,90.4524074197598
Lebanon,LBN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Lebanon,LBN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,780.330161504694
Lebanon,LBN,Population density (people per sq. km of land area),EN.POP.DNST,564.368817204301
Lebanon,LBN,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,3.18005062100188
Lebanon,LBN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2.0863020184691
Lesotho,LSO,"Population, total",SP.POP.TOTL,2311472
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,916.282976983803
Lesotho,LSO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.6781596804785
Lesotho,LSO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Lesotho,LSO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Lesotho,LSO,Population density (people per sq. km of land area),EN.POP.DNST,76.135441370224
Lesotho,LSO,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,1.32859061238899
Lesotho,LSO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,28.7322628790645
Liberia,LBR,"Population, total",SP.POP.TOTL,5493031
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,799.194470229642
Liberia,LBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.997863482224
Liberia,LBR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Liberia,LBR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Liberia,LBR,Population density (people per sq. km of land area),EN.POP.DNST,57.0289763289037
Liberia,LBR,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,0.803308774336063
Liberia,LBR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.3467448747153
Libya,LBY,"Population, total",SP.POP.TOTL,7305659
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,6026.51518708812
Libya,LBY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,87.8647197919848
Libya,LBY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Libya,LBY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2662.16736616396
Libya,LBY,Population density (people per sq. km of land area),EN.POP.DNST,4.15202780272117
Libya,LBY,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,13.4076337261293
Libya,LBY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,78.8995280792827
Liechtenstein,LIE,"Population, total",SP.POP.TOTL,39846
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,206780.590353385
Liechtenstein,LIE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,14.6783761234077
Liechtenstein,LIE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Liechtenstein,LIE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Liechtenstein,LIE,Population density (people per sq. km of land area),EN.POP.DNST,249.0375
Liechtenstein,LIE,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,..
Liechtenstein,LIE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,39.1138727542888
Lithuania,LTU,"Population, total",SP.POP.TOTL,2871585
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,27786.0057829276
Lithuania,LTU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.575454583199
Lithuania,LTU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Lithuania,LTU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2437.04601158794
Lithuania,LTU,Population density (people per sq. km of land area),EN.POP.DNST,45.87196485623
Lithuania,LTU,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,7.51348123074887
Lithuania,LTU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,24.2370942924201
Low & middle income,LMY,"Population, total",SP.POP.TOTL,6498875200
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,5856.29495195922
Low & middle income,LMY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.9287910725292
Low & middle income,LMY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Low & middle income,LMY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1329.59749132302
Low & middle income,LMY,Population density (people per sq. km of land area),EN.POP.DNST,..
Low & middle income,LMY,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,5.11125027657488
Low & middle income,LMY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,32.8150037069061
Low income,LIC,"Population, total",SP.POP.TOTL,607774703
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,714.151764242762
Low income,LIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.8047741771747
Low income,LIC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Low income,LIC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,359.224154386362
Low income,LIC,Population density (people per sq. km of land area),EN.POP.DNST,..
Low income,LIC,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,1.43970045890102
Low income,LIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.781212219276
Lower middle income,LMC,"Population, total",SP.POP.TOTL,3082002881
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,2493.38985253651
Lower middle income,LMC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.2145785460972
Lower middle income,LMC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Lower middle income,LMC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,639.340771863435
Lower middle income,LMC,Population density (people per sq. km of land area),EN.POP.DNST,..
Lower middle income,LMC,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,2.57626894987141
Lower middle income,LMC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.876294815842
Luxembourg,LUX,"Population, total",SP.POP.TOTL,666430
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,133230.619178899
Luxembourg,LUX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,94.8015300320787
Luxembourg,LUX,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Luxembourg,LUX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4592.3797932503
Luxembourg,LUX,Population density (people per sq. km of land area),EN.POP.DNST,258.862052624628
Luxembourg,LUX,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,11.7829329411941
Luxembourg,LUX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,9.28622097638849
"Macao SAR, China",MAC,"Population, total",SP.POP.TOTL,678800
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,67216.3631112124
"Macao SAR, China",MAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
"Macao SAR, China",MAC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
"Macao SAR, China",MAC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
"Macao SAR, China",MAC,Population density (people per sq. km of land area),EN.POP.DNST,20569.696969697
"Macao SAR, China",MAC,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,2.59855627578079
"Macao SAR, China",MAC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,5.43429807775942
Madagascar,MDG,"Population, total",SP.POP.TOTL,31195932
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,508.718427705591
Madagascar,MDG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.9799438860946
Madagascar,MDG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Madagascar,MDG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,304.428884270017
Madagascar,MDG,Population density (people per sq. km of land area),EN.POP.DNST,53.6196837401169
Madagascar,MDG,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,1.14455307826674
Madagascar,MDG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,22.9390088108736
Malawi,MWI,"Population, total",SP.POP.TOTL,21104482
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,633.214767978695
Malawi,MWI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.9748746665356
Malawi,MWI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Malawi,MWI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Malawi,MWI,Population density (people per sq. km of land area),EN.POP.DNST,223.84898175647
Malawi,MWI,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,0.869663609843634
Malawi,MWI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.2940863985344
Malaysia,MYS,"Population, total",SP.POP.TOTL,35126298
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,11386.0395636528
Malaysia,MYS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,76.4434752105739
Malaysia,MYS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Malaysia,MYS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3008.82419919301
Malaysia,MYS,Population density (people per sq. km of land area),EN.POP.DNST,106.913096941105
Malaysia,MYS,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,9.06365082935868
Malaysia,MYS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,37.5648573322214
Maldives,MDV,"Population, total",SP.POP.TOTL,525994
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,12587.6126038651
Maldives,MDV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.5096832933973
Maldives,MDV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Maldives,MDV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Maldives,MDV,Population density (people per sq. km of land area),EN.POP.DNST,1765.08053691275
Maldives,MDV,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,3.79947299779085
Maldives,MDV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,9.64044739735597
Mali,MLI,"Population, total",SP.POP.TOTL,23769127
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,1043.9533853528
Mali,MLI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.0031889023235
Mali,MLI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Mali,MLI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Mali,MLI,Population density (people per sq. km of land area),EN.POP.DNST,19.4798572353486
Mali,MLI,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,1.96100176502065
Mali,MLI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.4644896482405
Malta,MLT,"Population, total",SP.POP.TOTL,552747
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,40905.8059585057
Malta,MLT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,95.6272277147965
Malta,MLT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Malta,MLT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1397.99606213865
Malta,MLT,Population density (people per sq. km of land area),EN.POP.DNST,1727.334375
Malta,MLT,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,4.02571158233333
Malta,MLT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,11.088762805751
Marshall Islands,MHL,"Population, total",SP.POP.TOTL,38827
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,6793.24495895856
Marshall Islands,MHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.3593928884282
Marshall Islands,MHL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Marshall Islands,MHL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Marshall Islands,MHL,Population density (people per sq. km of land area),EN.POP.DNST,215.705555555556
Marshall Islands,MHL,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,0.103021093568908
Marshall Islands,MHL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,11.6835467367783
Mauritania,MRT,"Population, total",SP.POP.TOTL,5022441
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2135.78187606359
Mauritania,MRT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.7142464747058
Mauritania,MRT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Mauritania,MRT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Mauritania,MRT,Population density (people per sq. km of land area),EN.POP.DNST,4.87284466867178
Mauritania,MRT,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,3.42118503731552
Mauritania,MRT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.9364727932156
Mauritius,MUS,"Population, total",SP.POP.TOTL,1248647
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,11269.9684462139
Mauritius,MUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.0039901092226
Mauritius,MUS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Mauritius,MUS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1172.41643924125
Mauritius,MUS,Population density (people per sq. km of land area),EN.POP.DNST,625.261392088132
Mauritius,MUS,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,5.06396123163712
Mauritius,MUS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.8391234046561
Mexico,MEX,"Population, total",SP.POP.TOTL,129739759
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,13860.9597809326
Mexico,MEX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.4734935748046
Mexico,MEX,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Mexico,MEX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1467.10931902847
Mexico,MEX,Population density (people per sq. km of land area),EN.POP.DNST,66.7402757272564
Mexico,MEX,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,5.28481943611441
Mexico,MEX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,32.6059323521063
"Micronesia, Fed. Sts.",FSM,"Population, total",SP.POP.TOTL,112630
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,3919.64307910859
"Micronesia, Fed. Sts.",FSM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.4334012451903
"Micronesia, Fed. Sts.",FSM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
"Micronesia, Fed. Sts.",FSM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
"Micronesia, Fed. Sts.",FSM,Population density (people per sq. km of land area),EN.POP.DNST,160.9
"Micronesia, Fed. Sts.",FSM,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,0.529166296723786
"Micronesia, Fed. Sts.",FSM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,5.05851594697164
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Population, total",SP.POP.TOTL,797801454
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,6149.061198935
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.4304551226559
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1641.47789802094
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Population density (people per sq. km of land area),EN.POP.DNST,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,5.89864741629931
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,39.7069954028138
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Population, total",SP.POP.TOTL,729077445
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,2873.03929302735
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.4233912654293
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1080.49524707662
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Population density (people per sq. km of land area),EN.POP.DNST,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,4.14765478224712
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,34.6173526476197
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Population, total",SP.POP.TOTL,723911670
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2868.88626501212
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.1776709218643
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1080.49524707662
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Population density (people per sq. km of land area),EN.POP.DNST,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,4.14765478224712
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,34.7809950761327
Middle income,MIC,"Population, total",SP.POP.TOTL,5891100497
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,6386.30246387838
Middle income,MIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.5922781552452
Middle income,MIC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Middle income,MIC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1406.8936105273
Middle income,MIC,Population density (people per sq. km of land area),EN.POP.DNST,..
Middle income,MIC,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,5.48377219766699
Middle income,MIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,32.8846047794507
Moldova,MDA,"Population, total",SP.POP.TOTL,2457783
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,6799.58594644576
Moldova,MDA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.0011825561523
Moldova,MDA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Moldova,MDA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1296.80089045941
Moldova,MDA,Population density (people per sq. km of land area),EN.POP.DNST,85.437584732506
Moldova,MDA,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,4.74028830047242
Moldova,MDA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.687867818777
Monaco,MCO,"Population, total",SP.POP.TOTL,38956
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,256799.788612806
Monaco,MCO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Monaco,MCO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Monaco,MCO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Monaco,MCO,Population density (people per sq. km of land area),EN.POP.DNST,18692.8982725528
Monaco,MCO,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,..
Monaco,MCO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,11.5023778642456
Mongolia,MNG,"Population, total",SP.POP.TOTL,3481145
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,5838.63108083902
Mongolia,MNG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.4464492797852
Mongolia,MNG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Mongolia,MNG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2176.26135692672
Mongolia,MNG,Population density (people per sq. km of land area),EN.POP.DNST,2.23365125312889
Mongolia,MNG,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,26.9209699682145
Mongolia,MNG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,39.5354090088486
Montenegro,MNE,"Population, total",SP.POP.TOTL,623529
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,12259.8775034436
Montenegro,MNE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,65.4731667624849
Montenegro,MNE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Montenegro,MNE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1722.21524778677
Montenegro,MNE,Population density (people per sq. km of land area),EN.POP.DNST,46.3590334572491
Montenegro,MNE,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,..
Montenegro,MNE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,12.7498868945047
Morocco,MAR,"Population, total",SP.POP.TOTL,37712505
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,3813.72607421875
Morocco,MAR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.673750838878
Morocco,MAR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Morocco,MAR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,600.64391286941
Morocco,MAR,Population density (people per sq. km of land area),EN.POP.DNST,84.5003473000224
Morocco,MAR,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,2.87326710331228
Morocco,MAR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.3229740167851
Mozambique,MOZ,"Population, total",SP.POP.TOTL,33635160
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,622.000297682823
Mozambique,MOZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.7149783148407
Mozambique,MOZ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Mozambique,MOZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,362.823902471842
Mozambique,MOZ,Population density (people per sq. km of land area),EN.POP.DNST,42.7721457819375
Mozambique,MOZ,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,1.02030137510867
